ID_Estudiante;Semestre;Código_Materia;Semestre_Correspondiente;Nota_Final;Estado;Segunda_Instancia;Carga_Académica;Promedio_Semestral
176;2/2020;SHC375;3;69;A;0;7;62.0
176;1/2021;SIS324;3;24;R;0;5;42.0
176;1/2021;COM412;4;63;A;0;5;42.0
176;1/2021;SHC478;4;57;A;0;5;42.0
176;1/2021;SIS466;4;26;R;0;5;42.0
176;1/2021;SIS499;4;40;R;0;5;42.0
176;2/2021;SIS324;3;79;A;1;6;51.3
176;2/2021;SIS466;4;34;R;0;6;51.3
176;2/2021;SIS499;4;60;A;0;6;51.3
176;2/2021;SHC483;4;37;R;1;6;51.3
176;2/2021;MAT467;4;24;R;1;6;51.3
176;2/2021;SHC460;4;74;A;0;6;51.3
176;1/2022;SIS466;4;81;A;0;5;66.2
176;1/2022;SHC483;4;65;A;1;5;66.2
176;1/2022;MAT467;4;76;A;0;5;66.2
176;1/2022;GEN478;4;75;A;0;5;66.2
176;1/2022;SHC411;4;34;R;0;5;66.2
177;1/2020;ADM111;1;25;R;0;4;46.0
177;1/2020;GEN150;1;30;R;0;4;46.0
177;1/2020;SHC118;1;58;A;0;4;46.0
177;1/2020;COM191;1;71;A;0;4;46.0
177;2/2020;ADM111;1;66;A;0;7;55.9
177;2/2020;GEN150;1;22;R;0;7;55.9
177;2/2020;FIS142;1;55;A;0;7;55.9
177;2/2020;MAT167;1;71;A;0;7;55.9
177;2/2020;SHC142;1;48;R;0;7;55.9
177;2/2020;FIS101;1;67;A;0;7;55.9
177;2/2020;ADM198;1;62;A;1;7;55.9
177;1/2021;GEN150;1;6;R;0;6;41.7
177;1/2021;SHC142;1;9;R;0;6;41.7
177;1/2021;ADM243;2;24;R;0;6;41.7
177;1/2021;FIS251;2;72;A;0;6;41.7
177;1/2021;COM211;2;75;A;0;6;41.7
177;1/2021;SHC292;2;64;A;1;6;41.7
177;2/2021;GEN150;1;41;R;1;4;61.8
177;2/2021;SHC142;1;77;A;0;4;61.8
177;2/2021;ADM243;2;66;A;0;4;61.8
177;2/2021;COM254;2;63;A;0;4;61.8
177;1/2022;GEN150;1;26;R;0;5;30.4
177;1/2022;FIS391;3;0;R;1;5;30.4
177;1/2022;ADM318;3;68;A;0;5;30.4
177;1/2022;SHC324;3;12;R;0;5;30.4
177;1/2022;COM310;3;46;R;0;5;30.4
177;2/2022;GEN150;1;79;C;0;5;79.8
177;2/2022;FIS391;3;77;A;1;5;79.8
177;2/2022;SHC324;3;70;A;0;5;79.8
177;2/2022;COM310;3;85;C;0;5;79.8
177;2/2022;COM336;3;88;A;1;5;79.8
177;1/2023;GEN422;4;24;R;0;6;43.2
177;1/2023;ADM486;4;61;A;1;6;43.2
177;1/2023;ADM471;4;80;A;0;6;43.2
177;1/2023;SHC402;4;38;R;0;6;43.2
177;1/2023;SIS405;4;0;R;0;6;43.2
177;1/2023;FIS493;4;56;C;0;6;43.2
177;2/2023;GEN422;4;75;A;0;4;59.2
177;2/2023;SHC402;4;14;R;0;4;59.2
177;2/2023;SIS405;4;78;A;0;4;59.2
177;2/2023;FIS425;4;70;A;1;4;59.2
177;1/2024;SHC402;4;72;A;0;6;72.8
177;1/2024;COM550;5;63;A;1;6;72.8
177;1/2024;SIS527;5;85;A;0;6;72.8
177;1/2024;ADM594;5;68;C;0;6;72.8
177;1/2024;COM596;5;76;A;0;6;72.8
177;1/2024;MAT588;5;73;A;0;6;72.8
177;2/2024;MAT623;6;37;R;0;7;27.7
177;2/2024;GEN618;6;51;A;0;7;27.7
177;2/2024;SIS699;6;25;R;0;7;27.7
177;2/2024;SHC636;6;19;R;0;7;27.7
177;2/2024;SIS670;6;10;R;0;7;27.7
177;2/2024;ADM682;6;15;R;0;7;27.7
177;2/2024;SHC658;6;37;R;0;7;27.7
178;1/2019;FIS181;1;12;R;0;6;39.0
178;1/2019;SHC148;1;69;A;0;6;39.0
178;1/2019;SHC108;1;57;A;1;6;39.0
178;1/2019;COM195;1;23;R;0;6;39.0
178;1/2019;COM103;1;54;A;0;6;39.0
178;1/2019;MAT100;1;19;R;0;6;39.0
178;2/2019;FIS181;1;80;A;0;6;61.2
178;2/2019;COM195;1;73;A;0;6;61.2
178;2/2019;MAT100;1;90;A;0;6;61.2
178;2/2019;FIS163;1;25;R;0;6;61.2
178;2/2019;GEN159;1;70;A;0;6;61.2
178;2/2019;GEN160;1;29;R;0;6;61.2
178;1/2020;FIS163;1;67;A;0;7;54.4
178;1/2020;GEN160;1;70;A;0;7;54.4
178;1/2020;COM268;2;65;A;0;7;54.4
178;1/2020;SIS268;2;57;C;0;7;54.4
178;1/2020;COM271;2;74;A;0;7;54.4
178;1/2020;MAT210;2;38;R;0;7;54.4
178;1/2020;COM208;2;10;R;0;7;54.4
178;2/2020;MAT210;2;77;A;0;4;63.2
178;2/2020;COM208;2;77;A;0;4;63.2
178;2/2020;SIS320;3;54;A;0;4;63.2
178;2/2020;ADM377;3;45;R;1;4;63.2
178;1/2021;ADM377;3;78;A;0;7;52.0
178;1/2021;GEN496;4;88;A;0;7;52.0
178;1/2021;ADM468;4;48;R;0;7;52.0
178;1/2021;MAT465;4;67;A;1;7;52.0
178;1/2021;COM407;4;11;R;0;7;52.0
178;1/2021;GEN417;4;57;A;0;7;52.0
178;1/2021;MAT444;4;15;R;0;7;52.0
178;2/2021;ADM468;4;59;A;1;7;50.0
178;2/2021;COM407;4;58;A;0;7;50.0
178;2/2021;MAT444;4;24;R;0;7;50.0
178;2/2021;FIS469;4;30;R;0;7;50.0
178;2/2021;ADM467;4;72;A;0;7;50.0
178;2/2021;SIS415;4;29;R;0;7;50.0
178;2/2021;GEN472;4;78;C;0;7;50.0
178;1/2022;MAT444;4;14;R;0;6;54.0
178;1/2022;FIS469;4;75;A;0;6;54.0
178;1/2022;SIS415;4;76;A;1;6;54.0
178;1/2022;ADM415;4;80;C;1;6;54.0
178;1/2022;COM493;4;61;A;0;6;54.0
178;1/2022;SHC445;4;18;R;0;6;54.0
178;2/2022;MAT444;4;83;A;0;5;66.0
178;2/2022;SHC445;4;63;A;0;5;66.0
178;2/2022;COM536;5;83;A;1;5;66.0
178;2/2022;SIS588;5;31;R;0;5;66.0
178;2/2022;SIS549;5;70;C;0;5;66.0
179;1/2019;SIS193;1;30;R;0;5;63.4
179;1/2019;SIS102;1;50;R;0;5;63.4
179;1/2019;MAT163;1;92;A;0;5;63.4
179;1/2019;MAT180;1;67;A;0;5;63.4
179;1/2019;SHC112;1;78;A;1;5;63.4
179;2/2019;SIS193;1;62;A;0;4;48.0
179;2/2019;SIS102;1;77;A;0;4;48.0
179;2/2019;ADM121;1;28;R;1;4;48.0
179;2/2019;FIS157;1;25;R;0;4;48.0
179;1/2020;ADM121;1;67;A;0;5;58.2
179;1/2020;FIS157;1;65;A;0;5;58.2
179;1/2020;SIS155;1;83;A;0;5;58.2
179;1/2020;ADM177;1;27;R;0;5;58.2
179;1/2020;MAT182;1;49;R;0;5;58.2
179;2/2020;ADM177;1;60;A;0;4;58.5
179;2/2020;MAT182;1;54;A;0;4;58.5
179;2/2020;COM141;1;70;A;0;4;58.5
179;2/2020;ADM184;1;50;R;0;4;58.5
179;1/2021;ADM184;1;66;A;0;7;51.7
179;1/2021;SIS229;2;32;R;1;7;51.7
179;1/2021;MAT206;2;40;R;0;7;51.7
179;1/2021;GEN211;2;82;A;0;7;51.7
179;1/2021;MAT242;2;25;R;0;7;51.7
179;1/2021;ADM275;2;27;R;0;7;51.7
179;1/2021;FIS205;2;90;A;0;7;51.7
179;2/2021;SIS229;2;69;A;1;4;64.5
179;2/2021;MAT206;2;69;A;0;4;64.5
179;2/2021;MAT242;2;62;A;0;4;64.5
179;2/2021;ADM275;2;58;A;1;4;64.5
179;1/2022;FIS396;3;63;A;0;5;70.6
179;1/2022;ADM397;3;65;A;1;5;70.6
179;1/2022;SHC386;3;75;C;0;5;70.6
179;1/2022;FIS307;3;60;A;0;5;70.6
179;1/2022;FIS327;3;90;A;0;5;70.6
179;2/2022;MAT475;4;16;R;0;4;43.2
179;2/2022;ADM432;4;36;R;0;4;43.2
179;2/2022;FIS460;4;56;A;0;4;43.2
179;2/2022;COM471;4;65;A;0;4;43.2
179;1/2023;MAT475;4;89;A;0;7;65.0
179;1/2023;ADM432;4;12;R;0;7;65.0
179;1/2023;MAT437;4;90;A;0;7;65.0
179;1/2023;COM417;4;79;A;0;7;65.0
179;1/2023;SIS440;4;57;A;0;7;65.0
179;1/2023;SIS467;4;67;A;0;7;65.0
179;1/2023;GEN482;4;61;A;0;7;65.0
179;2/2023;ADM432;4;54;A;1;6;55.5
179;2/2023;MAT505;5;27;R;0;6;55.5
179;2/2023;ADM546;5;77;A;0;6;55.5
179;2/2023;SHC571;5;44;R;0;6;55.5
179;2/2023;FIS585;5;52;A;0;6;55.5
179;2/2023;MAT550;5;79;A;0;6;55.5
180;1/2018;SHC180;1;78;A;0;5;68.8
180;1/2018;FIS190;1;49;R;0;5;68.8
180;1/2018;ADM119;1;68;A;0;5;68.8
180;1/2018;MAT183;1;74;A;0;5;68.8
180;1/2018;SHC107;1;75;A;0;5;68.8
180;2/2018;FIS190;1;78;A;0;7;64.7
180;2/2018;COM245;2;80;A;0;7;64.7
180;2/2018;MAT237;2;52;A;0;7;64.7
180;2/2018;FIS290;2;73;A;0;7;64.7
180;2/2018;SHC285;2;73;A;0;7;64.7
180;2/2018;GEN250;2;32;R;1;7;64.7
180;2/2018;SHC285;2;65;A;0;7;64.7
180;1/2019;GEN250;2;62;A;0;6;57.7
180;1/2019;COM378;3;58;A;0;6;57.7
180;1/2019;COM368;3;67;A;0;6;57.7
180;1/2019;SHC346;3;62;C;0;6;57.7
180;1/2019;ADM313;3;77;A;0;6;57.7
180;1/2019;GEN321;3;20;R;0;6;57.7
180;2/2019;GEN321;3;48;R;0;6;50.5
180;2/2019;MAT458;4;77;A;0;6;50.5
180;2/2019;SHC483;4;50;R;0;6;50.5
180;2/2019;COM407;4;64;A;0;6;50.5
180;2/2019;ADM459;4;16;R;0;6;50.5
180;2/2019;MAT449;4;48;C;0;6;50.5
180;1/2020;GEN321;3;35;R;0;4;39.8
180;1/2020;SHC483;4;63;A;0;4;39.8
180;1/2020;ADM459;4;56;A;1;4;39.8
180;1/2020;COM450;4;5;R;0;4;39.8
180;2/2020;GEN321;3;71;A;0;4;64.2
180;2/2020;COM450;4;52;A;0;4;64.2
180;2/2020;MAT419;4;74;A;0;4;64.2
180;2/2020;COM479;4;60;A;1;4;64.2
180;1/2021;FIS598;5;58;A;0;6;61.8
180;1/2021;COM580;5;70;A;0;6;61.8
180;1/2021;MAT518;5;75;A;0;6;61.8
180;1/2021;FIS527;5;56;A;0;6;61.8
180;1/2021;GEN528;5;53;A;1;6;61.8
180;1/2021;COM536;5;59;C;0;6;61.8
180;2/2021;COM674;6;82;A;0;6;71.2
180;2/2021;COM635;6;74;A;0;6;71.2
180;2/2021;GEN614;6;73;A;0;6;71.2
180;2/2021;ADM670;6;64;A;0;6;71.2
180;2/2021;COM631;6;62;A;0;6;71.2
180;2/2021;SIS660;6;72;A;0;6;71.2
181;1/2020;GEN191;1;9;R;0;6;59.3
181;1/2020;FIS198;1;69;C;0;6;59.3
181;1/2020;SIS100;1;72;A;1;6;59.3
181;1/2020;FIS186;1;70;A;0;6;59.3
181;1/2020;FIS143;1;66;A;0;6;59.3
181;1/2020;ADM166;1;70;A;0;6;59.3
181;2/2020;GEN191;1;69;A;0;6;71.5
181;2/2020;MAT220;2;71;A;0;6;71.5
181;2/2020;MAT296;2;68;A;0;6;71.5
181;2/2020;FIS286;2;75;A;0;6;71.5
181;2/2020;SHC224;2;78;A;0;6;71.5
181;2/2020;GEN264;2;68;A;0;6;71.5
181;1/2021;MAT317;3;93;A;0;4;73.5
181;1/2021;SHC300;3;67;A;0;4;73.5
181;1/2021;GEN379;3;67;A;0;4;73.5
181;1/2021;COM357;3;67;C;0;4;73.5
181;2/2021;SIS446;4;61;A;0;6;63.2
181;2/2021;ADM474;4;67;A;0;6;63.2
181;2/2021;ADM476;4;50;R;1;6;63.2
181;2/2021;COM465;4;65;A;0;6;63.2
181;2/2021;MAT464;4;68;A;1;6;63.2
181;2/2021;GEN483;4;68;C;0;6;63.2
181;1/2022;ADM476;4;75;A;0;7;66.6
181;1/2022;ADM569;5;67;A;0;7;66.6
181;1/2022;MAT582;5;74;A;0;7;66.6
181;1/2022;COM587;5;58;C;0;7;66.6
181;1/2022;COM514;5;68;A;0;7;66.6
181;1/2022;SHC597;5;45;R;1;7;66.6
181;1/2022;MAT559;5;79;A;0;7;66.6
181;2/2022;SHC597;5;75;A;0;4;62.2
181;2/2022;COM677;6;36;R;0;4;62.2
181;2/2022;ADM609;6;69;C;1;4;62.2
181;2/2022;FIS670;6;69;A;0;4;62.2
181;1/2023;COM677;6;64;A;0;5;47.2
181;1/2023;SHC741;7;28;R;0;5;47.2
181;1/2023;SIS740;7;63;C;0;5;47.2
181;1/2023;MAT766;7;13;R;0;5;47.2
181;1/2023;MAT734;7;68;A;0;5;47.2
181;2/2023;SHC741;7;73;A;0;6;68.7
181;2/2023;MAT766;7;43;R;0;6;68.7
181;2/2023;SIS744;7;83;A;0;6;68.7
181;2/2023;SIS778;7;73;C;0;6;68.7
181;2/2023;ADM711;7;81;A;0;6;68.7
181;2/2023;MAT777;7;59;A;0;6;68.7
181;1/2024;MAT766;7;8;R;0;7;50.3
181;1/2024;SIS834;8;62;A;0;7;50.3
181;1/2024;ADM842;8;0;R;0;7;50.3
181;1/2024;SIS822;8;61;A;0;7;50.3
181;1/2024;MAT858;8;66;A;0;7;50.3
181;1/2024;MAT805;8;73;A;0;7;50.3
181;1/2024;MAT839;8;82;A;0;7;50.3
181;2/2024;MAT766;7;73;A;0;7;64.9
181;2/2024;ADM842;8;57;A;1;7;64.9
181;2/2024;GEN948;9;59;A;0;7;64.9
181;2/2024;SIS953;9;65;A;0;7;64.9
181;2/2024;COM973;9;68;A;0;7;64.9
181;2/2024;FIS950;9;58;A;0;7;64.9
181;2/2024;COM963;9;74;A;0;7;64.9
182;1/2019;ADM101;1;10;R;0;7;64.6
182;1/2019;MAT194;1;55;A;0;7;64.6
182;1/2019;FIS122;1;98;A;0;7;64.6
182;1/2019;GEN118;1;69;A;0;7;64.6
182;1/2019;SHC196;1;82;A;0;7;64.6
182;1/2019;GEN106;1;72;A;0;7;64.6
182;1/2019;MAT146;1;66;A;0;7;64.6
182;2/2019;ADM101;1;81;A;0;7;69.6
182;2/2019;ADM258;2;75;A;0;7;69.6
182;2/2019;COM226;2;61;A;0;7;69.6
182;2/2019;SHC267;2;79;A;0;7;69.6
182;2/2019;COM289;2;60;C;0;7;69.6
182;2/2019;SIS290;2;72;C;0;7;69.6
182;2/2019;GEN202;2;59;A;0;7;69.6
182;1/2020;COM384;3;74;A;0;5;73.4
182;1/2020;SIS327;3;59;A;0;5;73.4
182;1/2020;MAT337;3;83;A;0;5;73.4
182;1/2020;ADM364;3;78;A;1;5;73.4
182;1/2020;GEN380;3;73;A;0;5;73.4
182;2/2020;SHC488;4;76;A;0;5;77.2
182;2/2020;MAT489;4;67;A;0;5;77.2
182;2/2020;ADM401;4;79;A;0;5;77.2
182;2/2020;ADM479;4;81;A;0;5;77.2
182;2/2020;GEN447;4;83;A;0;5;77.2
182;1/2021;COM531;5;69;A;0;5;68.6
182;1/2021;GEN550;5;47;R;0;5;68.6
182;1/2021;COM561;5;73;A;0;5;68.6
182;1/2021;COM537;5;80;A;0;5;68.6
182;1/2021;MAT598;5;74;A;1;5;68.6
182;2/2021;GEN550;5;79;A;0;7;71.9
182;2/2021;ADM664;6;86;A;0;7;71.9
182;2/2021;MAT611;6;69;A;0;7;71.9
182;2/2021;SHC650;6;60;A;1;7;71.9
182;2/2021;MAT665;6;73;A;0;7;71.9
182;2/2021;FIS613;6;52;A;0;7;71.9
182;2/2021;COM666;6;84;A;0;7;71.9
182;1/2022;ADM715;7;71;A;0;4;73.8
182;1/2022;FIS782;7;82;A;0;4;73.8
182;1/2022;MAT789;7;62;A;0;4;73.8
182;1/2022;GEN781;7;80;A;0;4;73.8
182;2/2022;SIS841;8;70;C;0;6;71.3
182;2/2022;ADM856;8;85;A;0;6;71.3
182;2/2022;COM819;8;72;A;0;6;71.3
182;2/2022;SHC841;8;74;A;0;6;71.3
182;2/2022;GEN828;8;63;C;0;6;71.3
182;2/2022;SHC831;8;64;A;0;6;71.3
183;1/2019;ADM106;1;86;A;0;5;54.6
183;1/2019;FIS131;1;76;A;0;5;54.6
183;1/2019;SIS157;1;19;R;0;5;54.6
183;1/2019;GEN141;1;20;R;0;5;54.6
183;1/2019;SIS152;1;72;A;1;5;54.6
183;2/2019;SIS157;1;56;A;0;6;60.7
183;2/2019;GEN141;1;69;C;0;6;60.7
183;2/2019;FIS128;1;84;A;0;6;60.7
183;2/2019;FIS136;1;70;A;0;6;60.7
183;2/2019;ADM169;1;75;A;0;6;60.7
183;2/2019;GEN133;1;10;R;0;6;60.7
183;1/2020;GEN133;1;55;A;0;4;49.2
183;1/2020;GEN240;2;62;A;0;4;49.2
183;1/2020;FIS239;2;4;R;0;4;49.2
183;1/2020;ADM203;2;76;A;0;4;49.2
183;2/2020;FIS239;2;79;A;0;7;63.6
183;2/2020;COM326;3;59;A;0;7;63.6
183;2/2020;MAT375;3;61;A;1;7;63.6
183;2/2020;ADM370;3;70;A;1;7;63.6
183;2/2020;MAT303;3;70;A;0;7;63.6
183;2/2020;SHC343;3;77;A;0;7;63.6
183;2/2020;ADM313;3;29;R;0;7;63.6
183;1/2021;ADM313;3;65;A;0;5;73.2
183;1/2021;SHC471;4;79;A;0;5;73.2
183;1/2021;SHC438;4;62;A;0;5;73.2
183;1/2021;COM472;4;77;A;0;5;73.2
183;1/2021;SIS450;4;83;A;0;5;73.2
183;2/2021;FIS518;5;26;R;0;7;53.3
183;2/2021;FIS581;5;74;A;0;7;53.3
183;2/2021;SIS557;5;79;C;0;7;53.3
183;2/2021;FIS522;5;67;A;0;7;53.3
183;2/2021;SHC589;5;71;A;0;7;53.3
183;2/2021;COM566;5;19;R;1;7;53.3
183;2/2021;MAT533;5;37;R;0;7;53.3
183;1/2022;FIS518;5;72;A;0;5;66.2
183;1/2022;COM566;5;26;R;0;5;66.2
183;1/2022;MAT533;5;66;A;1;5;66.2
183;1/2022;SHC574;5;67;A;0;5;66.2
183;1/2022;SHC580;5;100;A;0;5;66.2
183;2/2022;COM566;5;78;A;0;7;58.9
183;2/2022;FIS688;6;43;R;0;7;58.9
183;2/2022;SHC635;6;18;R;1;7;58.9
183;2/2022;GEN655;6;71;C;0;7;58.9
183;2/2022;FIS608;6;70;A;0;7;58.9
183;2/2022;SHC684;6;56;A;0;7;58.9
183;2/2022;ADM608;6;76;A;0;7;58.9
183;1/2023;FIS688;6;21;R;1;5;46.2
183;1/2023;SHC635;6;40;R;0;5;46.2
183;1/2023;ADM791;7;71;A;0;5;46.2
183;1/2023;ADM798;7;66;C;1;5;46.2
183;1/2023;SIS762;7;33;R;0;5;46.2
183;2/2023;FIS688;6;64;A;0;7;51.4
183;2/2023;SHC635;6;16;R;0;7;51.4
183;2/2023;SIS762;7;87;C;0;7;51.4
183;2/2023;ADM762;7;55;A;0;7;51.4
183;2/2023;SHC774;7;50;R;0;7;51.4
183;2/2023;FIS728;7;8;R;0;7;51.4
183;2/2023;GEN777;7;80;C;0;7;51.4
184;1/2019;MAT192;1;58;A;0;5;55.8
184;1/2019;GEN125;1;58;A;0;5;55.8
184;1/2019;FIS176;1;57;C;0;5;55.8
184;1/2019;COM194;1;43;R;0;5;55.8
184;1/2019;GEN108;1;63;A;0;5;55.8
184;2/2019;COM194;1;84;A;1;5;71.8
184;2/2019;ADM271;2;77;A;1;5;71.8
184;2/2019;GEN284;2;75;A;0;5;71.8
184;2/2019;COM258;2;62;A;0;5;71.8
184;2/2019;SIS290;2;61;A;1;5;71.8
184;1/2020;SHC385;3;67;A;1;6;66.2
184;1/2020;MAT333;3;72;A;0;6;66.2
184;1/2020;MAT305;3;71;A;0;6;66.2
184;1/2020;MAT395;3;78;A;1;6;66.2
184;1/2020;MAT336;3;87;A;1;6;66.2
184;1/2020;ADM373;3;22;R;0;6;66.2
184;2/2020;ADM373;3;70;A;0;4;55.5
184;2/2020;ADM456;4;70;A;0;4;55.5
184;2/2020;FIS467;4;18;R;0;4;55.5
184;2/2020;GEN456;4;64;C;0;4;55.5
184;1/2021;FIS467;4;84;A;1;7;52.0
184;1/2021;ADM576;5;4;R;0;7;52.0
184;1/2021;SHC565;5;7;R;0;7;52.0
184;1/2021;ADM565;5;71;A;1;7;52.0
184;1/2021;FIS579;5;62;A;0;7;52.0
184;1/2021;COM568;5;83;A;0;7;52.0
184;1/2021;FIS503;5;53;A;0;7;52.0
184;2/2021;ADM576;5;49;R;0;6;62.0
184;2/2021;SHC565;5;67;A;1;6;62.0
184;2/2021;FIS636;6;74;C;0;6;62.0
184;2/2021;ADM666;6;41;R;0;6;62.0
184;2/2021;ADM607;6;59;A;0;6;62.0
184;2/2021;ADM696;6;82;A;0;6;62.0
185;1/2019;GEN157;1;87;A;0;5;45.6
185;1/2019;SIS121;1;73;A;0;5;45.6
185;1/2019;ADM147;1;24;R;0;5;45.6
185;1/2019;COM180;1;44;R;0;5;45.6
185;1/2019;COM105;1;0;R;0;5;45.6
185;2/2019;ADM147;1;80;A;1;6;48.5
185;2/2019;COM180;1;51;A;0;6;48.5
185;2/2019;COM105;1;20;R;0;6;48.5
185;2/2019;FIS187;1;1;R;0;6;48.5
185;2/2019;SIS143;1;72;A;0;6;48.5
185;2/2019;ADM141;1;67;A;0;6;48.5
185;1/2020;COM105;1;47;R;0;6;46.0
185;1/2020;FIS187;1;48;R;0;6;46.0
185;1/2020;GEN251;2;36;R;0;6;46.0
185;1/2020;FIS226;2;62;A;0;6;46.0
185;1/2020;SHC219;2;77;A;0;6;46.0
185;1/2020;ADM292;2;6;R;0;6;46.0
185;2/2020;COM105;1;23;R;0;4;54.2
185;2/2020;FIS187;1;72;A;0;4;54.2
185;2/2020;GEN251;2;76;A;0;4;54.2
185;2/2020;ADM292;2;46;R;1;4;54.2
185;1/2021;COM105;1;41;R;0;4;50.0
185;1/2021;ADM292;2;82;C;0;4;50.0
185;1/2021;MAT212;2;27;R;1;4;50.0
185;1/2021;SIS207;2;50;R;0;4;50.0
185;2/2021;COM105;1;51;A;0;5;61.0
185;2/2021;MAT212;2;60;A;0;5;61.0
185;2/2021;SIS207;2;34;R;0;5;61.0
185;2/2021;SIS262;2;83;A;0;5;61.0
185;2/2021;SHC227;2;77;A;0;5;61.0
185;1/2022;SIS207;2;68;A;0;4;53.5
185;1/2022;MAT302;3;70;A;0;4;53.5
185;1/2022;MAT390;3;0;R;0;4;53.5
185;1/2022;MAT390;3;76;A;0;4;53.5
186;1/2019;MAT114;1;48;R;0;6;59.5
186;1/2019;COM105;1;67;A;0;6;59.5
186;1/2019;MAT130;1;81;A;1;6;59.5
186;1/2019;ADM184;1;64;A;0;6;59.5
186;1/2019;ADM188;1;65;A;0;6;59.5
186;1/2019;ADM152;1;32;R;0;6;59.5
186;2/2019;MAT114;1;72;A;0;5;64.6
186;2/2019;ADM152;1;54;A;0;5;64.6
186;2/2019;COM288;2;58;C;0;5;64.6
186;2/2019;SIS281;2;82;A;0;5;64.6
186;2/2019;FIS285;2;57;C;1;5;64.6
186;1/2020;ADM378;3;19;R;0;5;57.2
186;1/2020;ADM394;3;67;A;0;5;57.2
186;1/2020;MAT358;3;79;A;0;5;57.2
186;1/2020;ADM380;3;41;R;0;5;57.2
186;1/2020;SHC342;3;80;A;0;5;57.2
186;2/2020;ADM378;3;54;A;0;5;44.4
186;2/2020;ADM380;3;61;A;0;5;44.4
186;2/2020;FIS336;3;10;R;0;5;44.4
186;2/2020;COM303;3;25;R;1;5;44.4
186;2/2020;COM345;3;72;A;0;5;44.4
186;1/2021;FIS336;3;42;R;1;5;49.8
186;1/2021;COM303;3;33;R;0;5;49.8
186;1/2021;ADM378;3;59;A;0;5;49.8
186;1/2021;GEN335;3;76;A;0;5;49.8
186;1/2021;SIS380;3;39;R;0;5;49.8
186;2/2021;FIS336;3;61;A;0;4;63.0
186;2/2021;COM303;3;65;A;0;4;63.0
186;2/2021;SIS380;3;47;R;0;4;63.0
186;2/2021;COM358;3;79;A;1;4;63.0
186;1/2022;SIS380;3;74;A;0;5;68.4
186;1/2022;SIS499;4;69;A;0;5;68.4
186;1/2022;GEN467;4;66;A;1;5;68.4
186;1/2022;SIS430;4;69;A;0;5;68.4
186;1/2022;GEN488;4;64;A;0;5;68.4
186;2/2022;FIS536;5;60;A;0;4;71.0
186;2/2022;SIS578;5;94;A;0;4;71.0
186;2/2022;ADM508;5;65;A;0;4;71.0
186;2/2022;SIS597;5;65;A;0;4;71.0
186;1/2023;GEN633;6;53;A;0;7;55.4
186;1/2023;ADM688;6;64;A;1;7;55.4
186;1/2023;COM601;6;71;A;1;7;55.4
186;1/2023;COM689;6;64;A;0;7;55.4
186;1/2023;FIS659;6;10;R;0;7;55.4
186;1/2023;SIS666;6;55;A;1;7;55.4
186;1/2023;SHC604;6;71;A;1;7;55.4
186;2/2023;FIS659;6;68;A;0;7;52.1
186;2/2023;SHC736;7;78;A;0;7;52.1
186;2/2023;ADM767;7;27;R;0;7;52.1
186;2/2023;MAT709;7;11;R;1;7;52.1
186;2/2023;FIS798;7;89;A;0;7;52.1
186;2/2023;MAT709;7;58;A;1;7;52.1
186;2/2023;GEN769;7;34;R;0;7;52.1
187;1/2018;SIS115;1;24;R;0;7;36.4
187;1/2018;COM117;1;12;R;0;7;36.4
187;1/2018;COM109;1;73;A;1;7;36.4
187;1/2018;GEN150;1;21;R;0;7;36.4
187;1/2018;COM183;1;33;R;0;7;36.4
187;1/2018;GEN155;1;69;A;0;7;36.4
187;1/2018;COM120;1;23;R;0;7;36.4
187;2/2018;SIS115;1;62;A;0;5;62.6
187;2/2018;COM117;1;76;A;0;5;62.6
187;2/2018;GEN150;1;76;C;0;5;62.6
187;2/2018;COM183;1;43;R;0;5;62.6
187;2/2018;COM120;1;56;A;0;5;62.6
187;1/2019;COM183;1;53;A;1;6;53.3
187;1/2019;MAT218;2;81;A;0;6;53.3
187;1/2019;SHC213;2;35;R;0;6;53.3
187;1/2019;MAT239;2;39;R;1;6;53.3
187;1/2019;MAT213;2;61;A;1;6;53.3
187;1/2019;SIS292;2;51;A;0;6;53.3
187;2/2019;SHC213;2;53;A;0;6;44.3
187;2/2019;MAT239;2;41;R;0;6;44.3
187;2/2019;SHC335;3;18;R;0;6;44.3
187;2/2019;SHC357;3;63;A;0;6;44.3
187;2/2019;SIS385;3;19;R;0;6;44.3
187;2/2019;SIS395;3;72;A;1;6;44.3
187;1/2020;MAT239;2;59;A;0;6;57.2
187;1/2020;SHC335;3;68;A;0;6;57.2
187;1/2020;SIS385;3;70;A;0;6;57.2
187;1/2020;MAT320;3;65;A;0;6;57.2
187;1/2020;MAT389;3;81;A;0;6;57.2
187;1/2020;ADM395;3;0;R;0;6;57.2
187;2/2020;ADM395;3;61;C;1;6;50.0
187;2/2020;COM461;4;71;A;0;6;50.0
187;2/2020;ADM465;4;4;R;0;6;50.0
187;2/2020;GEN467;4;61;A;0;6;50.0
187;2/2020;ADM428;4;29;R;0;6;50.0
187;2/2020;COM405;4;74;A;0;6;50.0
187;1/2021;ADM465;4;24;R;0;5;34.8
187;1/2021;ADM428;4;33;R;0;5;34.8
187;1/2021;MAT587;5;78;A;0;5;34.8
187;1/2021;SHC566;5;23;R;0;5;34.8
187;1/2021;ADM586;5;16;R;0;5;34.8
187;2/2021;ADM465;4;77;A;0;7;57.3
187;2/2021;ADM428;4;28;R;1;7;57.3
